id,title_score,content_score
46243185,0.9976327419281006,0.998124897480011
73522879,-0.9994263648986816,-0.9957872033119202
29296500,0.9937064051628112,0.9960309863090516
49799724,-0.9965267777442932,-0.994455635547638
20739032,-0.9957476258277892,-0.9954763054847716
10349820,-0.999395489692688,-0.9983116388320924
97497776,0.9932882189750672,-0.9143155813217164
95357231,0.9985322952270508,0.9984728693962096
58020829,-0.9868412017822266,0.986716628074646
47570799,0.9981096982955932,0.998199462890625
2728549,-0.999471127986908,-0.9987398982048036
95382612,-0.9994051456451416,-0.9991644620895386
9647576,-0.9964679479599,-0.9974367022514344
57542563,0.9556177854537964,-0.9648619294166564
14638348,-0.9911529421806335,0.9841650724411012
23577601,-0.9938074946403505,-0.9825426340103148
12838216,0.9978011250495912,0.9978125095367432
75227517,0.9981020092964172,0.996121346950531
46567158,-0.9994136095046996,-0.9807493090629578
87948721,0.9926342368125916,0.9974427223205566
1006465,-0.9956142902374268,0.9984742999076844
77559424,0.998542070388794,0.9983190894126892
34210975,0.9981525540351868,0.9982116222381592
83155605,-0.998816728591919,-0.996303915977478
66299939,0.9973639845848083,0.974560558795929
22752634,0.9981992840766908,0.9984989166259766
38216053,0.997550904750824,0.9919976592063904
68443009,-0.950455605983734,0.9976388216018676
65555466,0.9939082860946656,0.998233199119568
37283949,-0.9960178732872008,0.9730567336082458
39419950,0.998586893081665,0.9985291957855223
37813785,0.9948903322219848,0.9977957010269164
30610581,0.9971469044685364,0.9987592697143556
67431452,0.9954427480697632,0.9904648065567015
21218980,0.9984853863716124,0.9978066086769104
57850804,0.9928971529006958,0.9956902861595154
86826330,-0.9984695315361024,-0.994436264038086
79644686,-0.9931148886680604,0.998171091079712
82957839,0.994633674621582,0.9954284429550172
51262566,-0.9985460042953492,-0.9964922070503236
72798167,0.99845290184021,0.9985153079032898
49685808,0.9981546998023988,0.9787425994873048
48421944,-0.9993866682052612,-0.9846873879432678
58530044,0.966358482837677,0.9972254037857056
80312859,0.9983338713645936,0.9987919926643372
8182209,-0.9957014918327332,0.5795438885688782
